,id,SAT,WBT,ATin,ATout,ET,DI,MDI,HMI,NET,sWBGT,WCT,HI,year,month,day
375456,53896,-3.3,-6.7433476,-3.977362641,-7.950966037,1.83912,-5.0216738,-6.3115107,-7.949440668,-11.20736235,2.709556737,-7.769036761,-6.686666667,2008,12,23
575255,54424,11.1,3.890227424,9.725453738,8.673503398,10.67232,7.495113712,7.135670568,7.598970688,6.577533332,11.68682418,10.99151364,8.996666667,2016,3,27
754425,54521,-4.7,-7.694194779,-5.453060996,-8.927600906,1.07416,-6.197097389,-7.556646084,-9.823379016,-9.087048143,1.58045922,-8.360333956,-8.644444444,2003,2,10
121813,53682,18.7,16.98180658,19.97216701,20.18633364,15.518584,17.84090329,19.84235493,23.41712169,17.27989765,21.81012561,20.54896276,18.86588889,2019,9,12
829677,54540,26.7,25.64803378,30.35494054,29.95430958,20.63456,26.17401689,29.38202534,39.04962487,23.09776843,31.74589833,28.60779949,30.60306543,2016,7,25
597305,54430,23.8,19.54460871,25.00555918,25.73569016,18.65536,21.67230435,23.70245653,29.37913693,21.19063151,25.31167617,25.78775703,24.01111111,2015,8,4
175137,53695,23.7,19.45207297,24.88707492,25.54261357,18.59264,21.57603649,23.59505473,29.21226418,20.84767247,25.20766566,25.61788666,23.90111111,2020,8,22
1001366,54632,16.3,11.91554771,16.22220047,14.98854588,13.93624,14.10777385,15.13066078,17.12365619,9.880762109,17.69481266,16.32157571,15.60444444,2009,4,24
903119,54610,11.6,6.280199812,10.81345614,8.854414674,10.99072,8.940099906,9.118149859,9.684676758,4.333621542,13.09216483,10.53042066,10.06888889,2005,11,10
167872,53694,26.7,23.3903597,29.12173349,29.22321227,20.52768,25.04517985,27.68876978,35.93577707,22.697404,29.5429421,28.65756512,28.78770131,2007,8,19
216204,53782,12.7,8.142045607,12.22428555,11.53098686,11.68156,10.4210228,10.93253421,11.79172101,8.906901832,14.42831919,13.23774717,11.51388889,2008,9,26
913339,54612,27.6,24.09829421,30.18647064,29.91942786,21.088,25.8491471,28.56172065,37.43353837,23.17654582,30.47614074,29.66708313,30.49507799,2011,7,12
903095,54610,27.2,26.3952823,31.16947725,31.57661568,20.965344,26.79764115,30.13246173,40.44483004,24.92488476,32.66272981,29.28522586,32.36422101,2018,8,8
282481,53797,20.4,10.28061214,18.78552957,16.26875415,16.344,15.34030607,15.4624591,18.17176216,11.69219193,17.86038691,20.53901216,19.14833333,2005,4,19
947455,54619,23.8,20.61083467,25.51136156,24.1155105,18.698416,22.20541733,24.502126,30.65628793,17.86632243,26.21522314,24.98606646,24.21477778,2019,5,26
257950,53791,15.1,11.82617052,15.27091256,13.94437506,13.20484,13.46308526,14.60762789,16.30925422,8.665870447,17.28721199,14.95551605,14.51944444,2016,10,11
836479,54541,-16.2,-16.48802048,-16.09332026,-20.87738206,-6.02392,-16.34401024,-18.52201536,-21.47553367,-20.63473419,-5.047685745,-21.72551733,-21.00722222,2016,1,23
520986,54404,-11.1,-12.60438675,-11.3501042,-16.566822,-2.89632,-11.85219338,-13.67129006,-16.2462131,-19.31785366,-2.064495227,-17.74694481,-15.42333333,2005,1,30
344565,53890,13.2,6.020699675,11.94485654,9.883778672,11.96224,9.610349837,9.531524756,10.42466276,5.641220125,13.39093009,12.2064183,11.43722222,2015,10,10
784672,54528,-5.9,-8.619625078,-6.53724715,-10.28758832,0.32008,-7.259812539,-8.706718808,-10.97334905,-11.01563177,0.935453955,-10.03163714,-9.86,2010,12,14
688059,54505,19.4,16.7076696,20.4115065,20.20827864,15.93328,18.0538348,19.9027522,23.60035392,15.48494395,21.84142753,20.52898016,19.43222222,2007,10,3
277917,53796,-2.1,-5.229313728,-2.634720166,-5.381018333,2.489288,-3.664656864,-4.719985296,-6.146868419,-7.441883467,3.816258976,-4.333261974,-4.901888889,2018,1,5
835057,54541,-0.5,-3.974513579,-1.124651488,-4.072410444,3.4942,-2.237256789,-3.170885184,-4.450745008,-7.328090612,4.791463478,-3.299568734,-3.215,2008,12,19
158834,53692,29.6,24.28033973,31.77360637,32.74455124,22.26176,26.94016987,29.4582548,38.79505608,25.74969657,31.1584332,31.96614243,32.839712,2006,7,21
467984,53993,6.1,2.518854254,5.554517592,2.368561448,7.5664,4.309427127,4.207140691,3.682356921,-3.425495816,9.618288245,3.365207915,4.332222222,2018,3,9
920028,54613,29.3,23.36652553,31.03843893,31.4301263,22.0432,26.33326277,28.65889415,37.3356583,24.48237412,30.16809318,31.6665363,31.55042032,2014,7,7
329982,53886,1.7,-2.65861836,0.841556185,-0.731948922,4.89384,-0.47930918,-1.34796377,-2.396670632,1.831390581,5.935625368,2.425870937,-1.082222222,2017,11,19
303067,53880,15.8,13.15785214,16.27476945,15.90951768,13.65864,14.47892607,15.87238911,17.91789286,12.38218389,18.32694724,16.77788764,15.44611111,2014,9,23
973368,54624,21.9,16.98695395,22.43087347,22.0981577,17.43512,19.44347697,21.06221546,25.3917555,16.64475308,22.75761487,23.07641645,21.76444444,2006,9,28
461443,53992,0.7,-3.287055005,-0.06190922,-3.381917473,4.26376,-1.293527503,-2.199291254,-3.35492078,-7.215730699,5.398162166,-2.677071345,-2.077777778,2008,2,14
373723,53896,3.1,-2.371100315,1.904610061,-0.195445399,5.80204,0.364449842,-0.600325237,-1.564659596,-0.672629425,6.327589791,1.626976297,0.013888889,2013,12,30
540567,54410,17.1,12.99299207,17.21856601,16.44724183,14.4446,15.04649604,16.24274406,18.58107919,11.66069521,18.6135202,17.55822231,16.56277778,2010,9,8
616838,54434,24.1,21.73544421,26.28623655,25.72603323,18.92248,22.91772211,25.45958316,32.21594729,19.4012705,27.27649529,25.53624355,24.70666667,2012,7,6
232457,53785,26,23.84837739,28.83201526,29.1422866,20.1376,24.9241887,27.76628304,36.13033854,22.86832444,29.77891818,27.92082816,26.84888889,2006,8,1
753251,54521,-2,-5.090644517,-2.524356586,-5.195324169,2.5456,-3.545322258,-4.577983387,-6.00050038,-7.085605013,3.905763007,-4.053290969,-4.760555556,2010,3,7
477604,53995,27,20.20301894,27.69778247,27.20980225,20.5604,23.60150947,25.4122642,31.94340075,20.94008873,26.67631142,28.92810485,27.60469753,2017,6,1
416359,53982,13.2,9.735658342,13.11243166,11.9202106,12.00704,11.46782917,12.31774376,13.37278993,7.404209033,15.47664382,13.04911429,12.35111111,2004,3,23
466187,53993,0.9,-0.356402588,0.762138292,-1.747056098,4.22696,0.271798706,0.074698059,-1.538800812,-7.075757514,6.654919768,-1.036717864,-0.708888889,2009,2,19
39882,53491,20.4,9.557453274,18.57472484,17.89711349,16.32736,14.97872664,14.92008996,17.63948022,13.26117827,17.48381301,21.13482086,19.04388889,2007,4,29
437972,53986,3.3,0.212685711,2.808893381,0.862357619,5.81116,1.756342855,1.413514283,0.454055786,-1.630159216,7.727677721,2.291295112,1.330555556,2013,12,9
983107,54626,27.7,23.15348289,29.74208521,30.25080473,21.10144,25.42674145,27.89111217,36.17916514,23.6848417,29.5746613,29.83431229,29.86612565,2020,7,24
686233,54505,-4.5,-7.606273862,-5.054364693,-7.809422448,1.068,-6.053136931,-7.414705396,-9.081270851,-7.268689929,2.077384889,-6.301054726,-7.85,2013,2,10
837895,54541,6.6,1.871690882,5.757997962,3.955361784,7.89744,4.235845441,3.911768161,3.534644855,1.252303139,9.443550906,5.525771861,4.516666667,2007,4,4
150665,53691,21.8,16.4919019,22.14473736,22.01267033,17.35848,19.14595095,20.65292643,24.80156183,16.81432354,22.35411719,23.06091008,21.57611111,2012,5,9
480277,53995,26.9,23.1460562,29.14116826,28.37160751,20.63348,25.0230281,27.58154215,35.72024987,21.83638082,29.36236876,28.79723769,28.92725916,2017,8,13
628094,54437,1.4,-0.978381614,1.044169484,-2.168845924,4.59576,0.210809193,-0.20178621,-1.488172053,-8.416778451,6.62050276,-1.750257352,-0.550555556,2006,2,19
106925,53599,-4.4,-7.570559434,-4.988591387,-7.924264897,1.14688,-5.985279717,-7.349919575,-9.047493252,-8.114181766,2.087234477,-6.791233556,-7.818333333,2008,1,7
833767,54541,-10.7,-12.38926963,-10.96493359,-15.03021236,-2.6684,-11.54463482,-13.35795222,-15.80285732,-15.28200647,-1.80702228,-15.10934885,-14.93111111,2013,2,7
635593,54438,-1.8,-3.596501581,-2.048290902,-4.786809911,2.55656,-2.69825079,-3.381376186,-5.063034528,-9.139378266,4.540898525,-3.989402074,-3.913888889,2007,12,22
116877,53681,1.5,-2.134872951,0.848611652,-1.741262135,4.72558,-0.317436476,-1.031154713,-2.114255579,-4.916579054,6.163519905,-0.725235932,-0.954944444,2019,3,3
1021417,54644,9.6,6.03233535,9.214122724,6.538202476,9.74976,7.816167675,8.172251512,8.292359878,0.760243941,12.38808287,7.741835193,8.286666667,2008,11,7
239274,53788,13.6,11.92327257,14.1224562,13.30986928,12.2824,12.76163629,14.11045443,15.39390192,9.140888296,16.85033313,14.01792567,13.235,2012,9,7
989566,54628,23.4,21.45788875,25.60857019,25.22742744,18.4956,22.42894438,24.98541656,31.43093972,19.0675672,26.81945492,24.79420853,24.015,2006,7,19
601131,54431,8.9,6.495761527,8.793529641,7.313299673,9.30656,7.697880764,8.253821146,8.156462343,3.204880019,12.39026886,8.381531614,7.83,2007,11,5
50153,53498,23.5,16.55929686,23.44052467,21.32684061,18.3646,20.02964843,21.34947264,25.82432479,15.91529463,22.83889179,24.46632876,23.185,2009,5,7
806817,54532,-0.3,-4.02754899,-0.997114808,-3.525740735,3.63872,-2.163774495,-3.134661743,-4.39331489,-5.100660891,4.803999457,-2.270102573,-3.125555556,2016,2,26
1007578,54633,25.2,22.65951349,27.5960861,28.18080554,19.61248,23.92975675,26.57063512,34.0680174,22.59070989,28.43226289,27.14944338,25.89055556,2007,7,24
867457,54603,24.8,21.44868092,26.68020024,27.13672749,19.324,23.12434046,25.51051069,32.28460559,21.51651899,27.22673951,26.6468349,25.29388889,2006,9,2
789468,54529,1.5,-0.528111357,1.218683929,-1.404832792,4.6416,0.485944321,0.173916482,-1.17982308,-6.575084322,6.824603564,-0.725235932,-0.31,2013,2,26
425256,53984,8.5,4.675633319,7.984205245,6.366095677,9.064,6.587816659,6.736724989,6.642118243,2.724426674,11.37510301,7.713268435,6.972222222,2010,10,27
379560,53897,25.5,20.68495879,26.82636585,25.59215077,19.703,23.0924794,25.20371909,31.72757377,19.44795631,26.73432627,27.05449766,25.80277778,2010,6,23
702538,54510,25,19.64881158,25.9506903,26.12426391,19.366,22.32440579,24.23660869,30.17799302,20.23760912,25.70827859,26.72874902,25.14833333,2010,6,21
513733,54401,-4.5,-7.696592411,-5.15077352,-9.067066836,1.126,-6.098296206,-7.482444308,-9.324703138,-11.49321717,1.905163667,-8.92600352,-8.111111111,2010,12,6
617507,54434,19.8,13.39397806,19.40417546,19.17897769,16.07208,16.59698903,17.56948354,20.52764303,14.63229049,19.61138616,20.8163542,19.115,2004,5,13
95791,53594,12.7,7.936793997,12.15971413,10.75728557,11.6794,10.318397,10.7785955,11.62867817,6.447342394,14.31297115,12.25772242,11.46166667,2015,9,12
947882,54619,25.6,22.20571484,27.668367,27.41797,19.828,23.90285742,26.38228613,33.72132666,21.03780872,28.13080104,27.33210377,26.17388889,2015,7,17
869590,54604,13.9,11.45697818,14.21137636,14.03679669,12.46168,12.67848909,13.87473364,15.22152531,13.02345013,16.6862405,15.82761195,13.38222222,2010,10,22
24009,53487,4,2.168147001,3.811264795,1.981149814,6.208,3.0840735,3.14611025,2.058943608,-1.375052281,8.764759384,3.241007892,2.544444444,2011,10,26
239876,53788,2.2,-1.48729027,1.543072391,-0.317388736,5.15776,0.356354865,-0.279467702,-1.286842214,-0.982616753,6.650561134,1.601761953,-0.166666667,2009,3,11
449744,53988,29.3,23.20426325,30.94873162,31.6085742,22.03548,26.25213162,28.53719744,37.10914733,24.6738472,30.0078433,31.6540436,31.38535329,2017,7,1
392870,53899,1,-2.473704815,0.386069782,-2.003572926,4.4092,-0.736852407,-1.475278611,-2.620673801,-4.40424594,5.875479201,-0.780043005,-1.460555556,2017,2,8
985677,54627,11.5,5.605195748,10.53295919,8.449053808,10.9252,8.552597874,8.573896811,9.108721951,4.087772649,12.69874073,10.30148009,9.802222222,2006,4,14
760722,54522,25.1,22.9750167,27.68043558,27.45712325,19.56736,24.03750835,26.76926252,34.41329983,21.06086917,28.69058719,26.77516997,25.85888889,2003,7,24
580507,54425,-6.6,-8.711095228,-6.837776111,-10.11834192,-0.3916,-7.655547614,-9.041321421,-10.80608468,-13.2916036,1.152118128,-9.491160478,-9.507222222,2013,2,16
44110,53492,17.4,13.26770914,17.54797406,16.8077946,14.6324,15.33385457,16.56278185,19.01593449,11.9860792,18.87902638,17.90507677,16.89277778,2006,9,16
379766,53897,0.6,-1.382380984,0.319289752,-2.340736589,4.07424,-0.391190492,-0.808785738,-2.260093377,-7.323623736,6.186767602,-1.649198788,-1.3,2013,2,15
823739,54539,26.7,25.08954153,30.04663878,30.06403525,20.60784,25.89477076,28.96315615,38.27116292,23.36874371,31.19515927,28.65756512,29.95693805,2011,7,23
675030,54502,30,19.02436899,29.38228777,30.06707979,22.264,24.51218449,25.66827674,32.22777662,23.23635388,26.45608679,32.4791152,28.98892908,2016,6,26
1047271,54703,9.1,5.214822334,8.596807834,6.59018894,9.4384,7.157411167,7.369116751,7.39513978,1.929940559,11.82356127,7.815728478,7.632222222,2017,3,22
444066,53987,17.2,10.39893088,16.37050379,16.21663981,14.443264,13.79946544,14.33519816,16.30742206,13.0051178,16.99092722,18.22459798,16.09311111,2019,11,1
335362,53888,13.8,13.4331694,14.76083173,13.54093793,12.42744,13.6165847,15.31887705,16.74120011,7.817811519,17.77541304,13.74282322,13.76833333,2004,6,15
984369,54627,23.6,19.77028078,24.96093876,24.35439887,18.54624,21.68514039,23.79571058,29.53107037,18.27982453,25.44725878,24.92693743,23.86944444,2006,5,24
791391,54529,29.8,27.3869201,33.77968302,33.50398456,22.53736,28.59346005,31.86419007,43.59579961,26.25450145,34.52672466,32.28201181,37.88873613,2019,7,31
741818,54519,5.3,3.078767852,5.064993287,0.915630261,7.03712,4.189383926,4.323075889,3.504708049,-6.861994205,9.604983463,1.69572635,3.87,2004,2,21
455047,53989,25,22.46697698,27.34435926,27.13123569,19.486,23.73348849,26.35023273,33.69700712,20.80114016,28.19787812,26.65864283,25.67055556,2003,8,19
109001,53680,20.4,14.84530033,20.41926624,20.22396931,16.47296,17.62265016,18.88597525,22.29694725,15.42566152,20.77883469,21.50083984,19.95777778,2008,10,16
508382,54399,1.9,-3.199483454,0.771773158,-2.054660765,5.07196,-0.649741727,-1.67761259,-2.837472776,-3.747812824,5.595676596,-0.788353014,-1.306111111,2008,2,14
1000854,54632,28.8,27.29296867,32.95204403,33.13294912,21.94928,28.04648434,31.4137265,42.82901119,25.95144235,34.12471503,31.08554636,36.2923092,2008,7,29
370380,53895,10.1,4.727956206,9.215056251,7.615869319,10.0618,7.413978103,7.383967155,7.633217034,4.111518963,11.85152321,9.296098422,8.340555556,2010,11,19
1012378,54636,26.5,23.0573765,28.79287286,29.33852078,20.395,24.77868825,27.36303237,35.37000397,23.16584385,29.17076833,28.5144833,27.16388889,2012,8,10
537793,54408,2.8,-2.37090415,1.700097289,0.01254299,5.605696,0.214547925,-0.714178113,-1.684154346,1.189097541,6.285191975,2.477193624,-0.190777778,2018,11,17
725599,54515,14.2,10.87697857,14.25608181,13.35852892,12.6376,12.53848928,13.55373392,14.93750657,9.110590093,16.44316433,14.42782149,13.50333333,2008,10,4
441267,53987,25,23.42312733,27.83214339,27.76967581,19.528,24.21156366,27.06734549,34.92866206,21.44074962,29.06923796,26.70994922,25.85333333,2003,7,21
65765,53582,19,9.594544289,17.48442774,15.1258434,15.4972,14.29727214,14.41590822,16.73868003,10.50380734,17.04318227,18.87589683,17.66055556,2013,6,1
37296,53491,-8.1,-10.50273409,-8.407930775,-11.9812098,-1.20028,-9.301367045,-10.95505057,-12.78622521,-13.6962152,-0.038067249,-11.57755257,-11.62722222,2003,11,8
493908,53998,28.4,27.18711634,32.57611869,32.77474426,21.70976,27.79355817,31.18233725,42.40899969,25.67706086,33.88375748,30.62441677,35.50573247,2005,8,1
149955,53690,25.3,22.06159707,27.36751076,27.21337341,19.64512,23.68079853,26.1601978,33.35856466,20.91216207,27.91629876,27.00822426,25.87,2011,8,4
525847,54405,12.8,7.405294217,12.06839997,10.82463633,11.73488,10.10264711,10.41797066,11.26580992,6.961027211,14.0422054,12.51289069,11.415,2013,10,12
478285,53995,23.8,22.37982742,26.36733481,25.86866801,18.77128,23.08991371,25.82887056,32.81762039,19.50131736,27.74430263,25.21957463,24.55944444,2009,7,13
428646,53984,21,18.36229083,22.34025807,21.76750734,16.9476,19.68114542,21.75171813,26.35365163,16.02739396,23.56455192,21.99755708,21.21833333,2008,9,1
467818,53993,-7.5,-10.01971441,-7.856436162,-10.51266924,-0.8136,-8.759857206,-10.36478581,-12.18750131,-6.165580595,0.301229948,-7.29943911,-11.02466667,2018,12,30
303575,53880,7.5,2.549974793,6.625937338,4.537670307,8.455,5.024987396,4.762481095,4.535491778,0.916720214,10.02519715,6.005997863,5.480555556,2008,10,23
798926,54531,16.4,14.22227669,17.1217581,16.54168918,14.048128,15.31113835,16.89870752,19.2627392,12.01214763,19.19410424,17.0819067,16.21838889,2020,5,16
198174,53773,28.9,21.52206127,29.75833068,30.24993698,21.72556,25.21103063,27.12354595,34.63258496,23.50407155,28.31193616,31.20116451,29.65017504,2010,6,17
763952,54523,20.6,17.85326589,21.81376116,20.88241924,16.69072,19.22663294,21.21794942,25.55344694,14.94977558,23.05461881,21.37182815,20.75222222,2003,9,23
87484,53590,14.8,8.778310081,14.01841557,12.93965052,12.96832,11.78915504,12.20773256,13.54359932,8.827549302,15.37273328,14.77287417,13.53666667,2017,9,19
224402,53784,2.6,-0.285468503,2.145400618,0.051636925,5.3676,1.157265748,0.773898622,-0.29516344,-2.815440522,7.295956558,1.343092652,0.612777778,2012,11,25
810371,54533,4.7,1.485432795,4.207760241,2.679145674,6.68644,3.092716397,2.900074596,2.133994608,1.359463969,8.719526249,4.567295057,2.870555556,2017,11,12
1024500,54644,23.9,20.73283067,25.64608741,25.36335219,18.76256,22.31641533,24.631623,30.86417072,19.29526522,26.34824706,25.37684425,24.33,2010,6,19
452570,53989,-0.1,-3.433235037,-0.684495726,-3.525814296,3.72588,-1.766617518,-2.612926277,-3.868551707,-6.955854739,5.147159908,-2.712299469,-2.670555556,2015,12,18
722280,54514,-0.4,-4.024932625,-1.067190235,-4.064809304,3.56864,-2.212466313,-3.170699469,-4.437955343,-7.240368628,4.786464717,-3.296790773,-3.183333333,2004,3,2
229851,53785,15.6,11.73184684,15.6235107,14.691737,13.50784,13.66592342,14.72688513,16.53806451,10.03679547,17.3788532,15.82394999,14.93888889,2009,10,24
314241,53883,-0.1,-3.726451275,-0.764590549,-3.143627772,3.75012,-1.913225637,-2.832838456,-4.070791137,-4.439404096,5.004081428,-1.721699899,-2.827222222,2011,12,24
694662,54507,2.7,-1.236306288,1.983761205,0.185055641,5.47692,0.731846856,0.098770284,-0.835602958,-0.36628525,6.899564334,2.155856488,0.305,2004,11,28
840855,54594,-1.2,-3.530542673,-1.553940313,-3.760218466,2.97088,-2.365271337,-3.103907005,-4.60859929,-4.829626199,4.778115714,-1.92301992,-3.462777778,2006,1,20
191820,53699,23.1,17.79537991,23.68177238,23.54470216,18.1744,20.44768995,22.12453493,26.96267525,17.9691858,23.70042975,24.49531157,23.03222222,2009,5,27
160824,53693,23.4,17.20866516,23.64624459,23.50849508,18.32944,20.30433258,21.79849887,26.47606759,17.9311029,23.31402783,24.81765696,23.20555556,2012,5,2
323107,53885,21,16.69437412,21.62932953,22.22620866,16.8904,18.84718706,20.50078059,24.55855705,19.20063921,22.29457502,23.09029136,20.87888889,2005,6,10
681293,54503,-4.2,-7.252357955,-4.720257536,-7.18459776,1.2244,-5.726178977,-7.035268466,-8.634550279,-5.397304487,2.351285401,-4.929465715,-7.389444444,2005,2,3
615932,54433,29.5,24.1891028,31.64799154,31.76499231,22.1992,26.8445514,29.3518271,38.61017864,24.76253944,31.04168489,31.91249786,32.63945298,2015,8,13
824001,54539,28.3,21.33675412,29.22244401,29.57558547,21.36796,24.81837706,26.75656559,34.07327113,22.95782454,28.00052044,30.50570929,29.10017682,2016,6,26
306465,53882,-13.4,-14.25622957,-13.49826082,-19.83305529,-4.29272,-13.82811479,-15.78417218,-18.62740857,-23.49723463,-3.42603865,-21.78451405,-17.97944444,2020,12,30
841178,54594,0.3,-1.23908428,0.10284153,-2.143598609,3.86184,-0.46954214,-0.81531321,-2.409725137,-5.573089559,6.123048733,-0.912595836,-1.473333333,2009,12,9
269122,53795,18.5,14.64017708,18.90405225,18.91459295,15.3312,16.57008854,18.01013281,20.98473193,15.27117981,20.11737516,19.83894369,18.18111111,2006,10,8
102634,53596,6.1,4.271908144,5.98939875,4.323907954,7.53364,5.185954072,5.521931108,4.780431843,0.533921124,10.39514413,5.452647206,4.880555556,2009,11,5
221087,53783,15.8,5.485304229,13.83980744,10.77091585,13.515496,10.64265211,10.11797817,11.76961378,6.862063367,13.97721965,14.7321664,13.83505556,2019,5,20
496137,53998,-6.1,-8.035097037,-6.31424828,-8.825589346,-0.1108,-7.067548519,-8.344322778,-10.14567691,-7.006228412,1.549101936,-5.819500625,-8.826666667,2004,12,24
614850,54433,15.8,7.905008187,14.49886522,13.7100593,13.55424,11.85250409,11.93275614,13.43373469,10.04499142,15.15453652,16.0551863,14.27111111,2012,4,29
139031,53688,26.1,24.91630118,29.48165356,30.27323051,20.24604,25.50815059,28.60522588,37.63837524,24.70248505,30.83176295,28.21908454,27.14166667,2006,8,6
299134,53878,13,6.086318543,11.81241501,10.37265001,11.842,9.543159272,9.504738907,10.3548479,6.629097423,13.36963227,12.48262286,11.26944444,2009,4,21
167790,53694,0.2,-1.262407197,0.016353463,-1.852587761,3.79464,-0.531203598,-0.870805397,-2.495807507,-2.486272026,6.076195049,0.473048179,-1.557222222,2007,12,27
876231,54605,19,17.29858093,20.3348439,19.21213082,15.7096,18.14929047,20.1939357,23.93598084,13.14271432,22.13506206,19.47576987,19.20111111,2010,9,17
861434,54602,27.4,24.34492447,30.1724158,31.10092346,20.98288,25.87246224,28.67069336,37.66264991,25.03043938,30.6663246,29.57686123,30.41756199,2009,8,10
834883,54541,30.6,26.67279019,33.9382888,34.52608073,22.963992,28.6363951,31.63259265,42.93787922,27.04705447,33.94888863,33.14746715,37.48555619,2019,7,22
491493,53997,4.1,-0.610704381,3.192674657,-0.575841221,6.3656,1.74464781,1.099971714,0.364703509,-5.236204816,7.552087001,0.563306579,1.61,2010,12,27
953345,54620,-1.4,-2.880183607,-1.592495402,-3.90099582,2.78608,-2.140091804,-2.692137706,-4.441350889,-6.481337178,4.924533214,-2.387718694,-3.343333333,2010,3,2
755044,54521,28.1,22.28824846,29.57213121,30.43775565,21.2944,25.19412423,27.39418634,35.22083131,23.98650177,28.84047985,30.30385883,29.59847266,2006,7,3
43053,53492,17,10.75418055,16.34217148,15.82515589,14.3316,13.87709027,14.52563541,16.500483,11.85457994,17.15560633,17.62208785,15.98277778,2003,5,20
968006,54622,26.8,19.0518328,26.99994986,25.42968169,20.39584,22.9259164,24.4728746,30.44597339,19.71516304,25.64501952,28.60669999,27.06906209,2014,5,30
573554,54423,21.1,20.35908714,23.28426073,23.29605521,17.07736,20.72954357,23.28731535,28.60495836,18.2482901,25.14323849,22.54653535,21.72,2010,7,20
979215,54626,-0.3,-4.227505914,-1.062897216,-3.065542924,3.65932,-2.263752957,-3.284629435,-4.559415471,-1.598001388,4.686488155,-0.674100222,-3.256111111,2017,2,2
793233,54530,1.9,-2.978950852,0.864279775,-2.815563841,5.05252,-0.539475426,-1.512213139,-2.603893569,-6.117422349,5.760927052,-1.833864154,-1.149444444,2017,12,10
137289,53688,-1,-4.120811078,-1.532419703,-4.349927003,3.158,-2.560405539,-3.470608309,-4.818859751,-7.501505586,4.601268439,-3.506521999,-3.608333333,2014,1,5
843775,54596,7.1,0.84593092,5.830947995,2.238498177,8.22868,3.97296546,3.33244819,3.057343687,-1.664110958,9.035638918,4.127797109,4.570555556,2005,3,7
970790,54623,-0.8,-3.457352834,-1.224122271,-3.898929337,3.24352,-2.128676417,-2.897014625,-4.305008734,-7.359674513,4.936708853,-2.993951641,-3.153333333,2009,1,30
882416,54606,4,0.211273614,3.346103737,1.233276124,6.2704,2.105636807,1.678455211,0.884411935,-1.704897808,7.933812584,2.532355495,1.865555556,2016,12,8
699210,54510,23.9,17.35136695,24.0803756,23.48497782,18.62912,20.62568348,22.09552522,26.91074839,17.68906276,23.55131641,25.24910217,23.70333333,2015,6,9
756136,54522,19.5,12.19097846,18.73333572,18.37803247,15.8596,15.84548923,16.55323385,19.23067269,13.86360954,18.73595881,20.37772229,18.60222222,2012,5,17
647093,54452,20.6,19.61138029,22.56074394,21.75649449,16.75008,20.10569015,22.53653522,27.43957844,15.6132011,24.38900167,21.46396728,21.11777778,2012,6,23
801627,54531,17.6,8.830582409,16.16632343,15.39747585,14.647552,13.2152912,13.31093681,15.26266667,11.26139275,16.19560504,17.98843393,16.16755556,2019,5,6
438255,53986,26.6,21.6922248,28.15245432,27.54168574,20.3916,24.1461124,26.3771686,33.62064715,21.15163338,27.91910248,28.44741775,27.01277778,2013,6,2
186122,53697,29.1,25.51772385,32.12264276,33.28503887,22.033,27.30886192,30.19629289,40.33787297,26.66738965,32.32016639,31.39038129,33.94281319,2007,8,21
608971,54432,-4.1,-7.390072566,-4.764006226,-8.17900566,1.36516,-5.745036283,-7.100554425,-8.87731572,-9.683800852,2.165488878,-7.653793046,-7.645,2013,2,18
598525,54430,23.4,12.63698342,21.87382147,22.61220134,18.17936,18.01849171,18.36973756,22.00069921,18.14660057,20.14783562,25.18542854,22.47444444,2006,4,30
866457,54603,20.5,18.51115299,22.01432353,22.01938503,16.6528,19.50557649,21.67336474,26.19216692,17.27438678,23.52054158,21.88162191,20.79888889,2009,9,17
510079,54399,5.9,1.501752342,5.128791981,1.095810892,7.45964,3.700876171,3.368314257,2.871999753,-4.438656084,9.073078403,2.44640555,3.825,2004,2,13
448216,53988,22.6,20.15653344,24.37679257,24.26972051,17.96824,21.37826672,23.70540008,29.37910123,18.61200531,25.48021581,24.01062055,23.03055556,2015,9,9
705008,54511,-0.7,-3.004082894,-1.049501263,-3.39481933,3.2804,-1.852041447,-2.519062171,-3.996390689,-5.820741136,5.141000017,-2.035191438,-2.886666667,2006,12,24
991380,54628,23.9,21.67655164,26.10275336,26.10350305,18.80148,22.78827582,25.33941373,32.01725223,20.17444606,27.1640185,25.49367278,24.51277778,2009,6,17
408047,53980,2,-1.035326969,1.502753028,-0.719769975,5.0016,0.482336516,-0.016495226,-1.124048605,-3.607842502,6.793826999,0.509946676,-0.125555556,2004,1,1
576892,54424,17.5,13.98661262,17.89101046,17.85500951,14.7109,15.74330631,17.13995947,19.74980141,14.63180432,19.38416868,18.85876769,17.14116667,2018,9,18
1025120,54644,25.1,24.20019597,28.31133939,28.48567217,19.62172,24.65009799,27.68814698,36.00633196,22.2975411,29.81761082,26.90467928,26.09388889,2010,8,12
819903,54535,24.4,19.93148247,25.63875535,25.13350486,19.024768,22.16574124,24.22061186,30.18415725,19.02920036,25.79692205,25.87496657,24.63977778,2019,6,18
655710,54454,18.2,13.0241742,18.06320939,15.16409945,15.10696,15.6120871,16.68413065,19.25850372,9.682806171,18.93826042,17.7735472,17.56388889,2016,5,19
205270,53780,23.7,20.3806735,25.32538241,25.48607492,18.629904,22.04033675,24.29150513,30.3189906,19.87316134,25.99064222,25.32400323,24.07866667,2020,7,8
